what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331134086185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331134109565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1331134116695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1331134135155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1331134137105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331134138105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134525325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134574905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331134578725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331134598705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134603765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134608445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134627045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134628365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134629195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134630435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134630915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134675435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134675995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134677195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134677635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134679255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134682105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134685795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134746436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331134766056
